company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
極洋,1301,水産・農林業,プライム（内国株式）,JP,2025-03-31,,4430.0,52616364032.0,0.6803608,15.414058,7.6927085,7.637131689259984,0.2604,0.0,575.87,287.4,548.609977030654,302681000000.0,11080000000.0,0.02145,6740000000.0,0.02044,0.08875,0.3652267498366435,113763000000.0,74995000000.0,134258000000.0,79916000000.0,7514000000.0,14053000000.0,30332100000.0,0.5764765497964236,5450.0,4310.0,0.8128,43300.0,76120.0,59252.0,0.7922,,,0.182,4407.0,4491.4,4849.43,0.0052,-0.0137,-0.0865,46.71,4696.02,4286.78,409.25,0.35
Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,130A,医薬品,グロース（内国株式）,JP,2025-12-31,,416.0,2698639360.0,1.5127933,,,-18.3770908552626,0.0,0.0,-65.61,,-37.11142342231482,91140000.0,-396748000.0,-4.32034,-425671000.0,0.0,-0.21319,0.9463974976020101,101036000.0,101035000.0,1865371000.0,,1825213000.0,,1764335000.0,0.6537868772506157,940.0,390.0,0.4426,14700.0,24930.0,26406.0,0.1389,,,-0.234,399.0,435.84,462.95,0.0426,-0.0455,-0.1014,31.9,501.94,369.74,132.2,0.3499
ニッスイ,1332,水産・農林業,プライム（内国株式）,JP,2025-03-31,,1325.5,401986813952.0,1.3394246,14.921761,14.696751,10.665545285443999,0.3549,0.024196597,90.19,88.83,76.66999989893061,886126000000.0,31783000000.0,0.03734,25381000000.0,0.02955,0.09923001,0.4363657269585653,348939000000.0,226179000000.0,332568000000.0,215270000000.0,14707000000.0,30453000000.0,4946100000.0,0.012304134932621443,1570.0,830.5,0.8443,1492600.0,1813170.0,1466274.0,0.9591,,,0.128,1326.0,1270.02,1356.63,-0.0004,0.0437,-0.023,65.72,1384.33,1155.71,228.62,0.7427
マルハニチロ,1333,水産・農林業,プライム（内国株式）,JP,2025-03-31,,1267.0,191549243392.0,0.7747478,4.830347,8.742755,7.1434500070173135,0.2529,0.0,144.92,262.3,137.86784394288307,1078631000000.0,30382000000.0,0.00676,23264000000.0,0.020060001,0.09965,0.33699984292678775,405816000000.0,236915000000.0,414576000000.0,270911000000.0,49240000000.0,44671000000.0,40029700000.0,0.2089786380313723,1589.0,996.6667,0.7974,780300.0,595960.0,600874.0,1.2344,,,0.143,1266.7,1291.58,1405.96,0.0002,-0.019,-0.0988,45.15,1376.8,1206.36,170.44,0.3558
ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,135A,情報・通信業,グロース（内国株式）,JP,2026-02-28,,4200.0,43075198976.0,29.098566,,66.43467,61.18245511764706,0.0,0.0,63.22,,41.27000126334757,3278000000.0,915000000.0,-0.036140002,652000000.0,0.13646,,0.6482115085536547,1131000000.0,1129000000.0,2747000000.0,400000000.0,427000000.0,,1616000000.0,0.037515787237579076,4790.0,1910.0,0.8768,208800.0,189640.0,136469.0,1.5597,,,1.611,4307.0,3873.6,3029.51,-0.0248,0.0843,0.3864,50.26,4730.58,3016.62,1713.96,0.6904
ユキグニファクトリー,1375,水産・農林業,プライム（内国株式）,JP,2025-03-31,,1050.0,41876963328.0,2.835271,6.64557,14.164307,,0.3101,0.021718603,74.13,158.0,,,,0.00597,,0.07816,0.21652001,0.32655540297876834,25343000000.0,9502000000.0,11501000000.0,17159000000.0,3903000000.0,186000000.0,-13711800000.0,-0.32743061841907584,1149.0,1000.0,0.9138,43400.0,45410.0,46581.0,0.8942,,,0.173,1053.2,1059.52,1061.78,-0.003,-0.009,-0.0111,49.66,1083.41,1035.63,47.78,0.3007
カネコ種苗,1376,水産・農林業,スタンダード（内国株式）,JP,2025-05-31,,1395.0,15297638400.0,0.5986695,,12.034162,13.150140295963583,0.32700002,0.02716226,115.92,,103.28880898088055,64508666000.0,1511651000.0,-0.00068000006,1200256000.0,0.01964,0.05158,0.5071656318283071,24306507000.0,22983956000.0,38277060000.0,,1934582000.0,2264370000.0,15555612000.0,1.0168636225575838,1859.0,1350.0,0.7504,36700.0,27370.0,20928.0,1.8133,,,0.243,1388.55,1382.8,1424.55,0.0046,0.0088,-0.0207,57.42,1411.69,1353.91,57.78,0.7111
サカタのタネ,1377,水産・農林業,プライム（内国株式）,JP,2025-05-31,,4130.0,174532542464.0,1.0084505,19.5781,15.74773,9.330991552455007,0.2992,0.019002376,262.26,210.95,365.2200012116753,92920000000.0,12258000000.0,0.09742,9711000000.0,0.10678001,0.06309,0.844585466997581,29220000000.0,20037000000.0,113848000000.0,2868000000.0,29525000000.0,18464000000.0,97552800000.0,0.5589375976696251,4630.0,3310.0,0.892,186800.0,329830.0,185457.0,1.0645,,,-0.053,4160.07,4094.08,4200.06,-0.0072,0.0088,-0.0167,64.55,4209.74,3978.42,231.32,0.6553
ホクト,1379,水産・農林業,プライム（内国株式）,JP,2025-03-31,,1820.0,57050398720.0,0.87830675,,9.484107,16.448328667088322,0.2867,0.0,191.9,,106.37999937711115,83104000000.0,6628000000.0,0.11857,4441000000.0,0.081549995,0.115109995,0.5278479836461625,50813000000.0,24823000000.0,38621000000.0,33066000000.0,16323000000.0,8374000000.0,-6330200000.0,-0.11095803258217789,2123.0,1767.0,0.8573,76500.0,117950.0,102538.0,0.8133,,,0.001,1825.8,1856.8,1905.88,-0.0032,-0.0198,-0.0451,46.23,1924.32,1789.28,135.05,0.2275
Ｃｏｃｏｌｉｖｅ,137A,情報・通信業,グロース（内国株式）,JP,2025-05-31,,606.0,1832871296.0,4.952316,,9.850455,28.50437398233039,0.0,0.0,61.52,,46.869999699981996,1301771000.0,279617000.0,0.21733999,209170000.0,0.0,,0.8409387789823908,168282000.0,168279000.0,1020383000.0,,,,852101000.0,0.46489952778441024,1585.0,586.0,0.3823,19200.0,10140.0,6396.0,1.8111,,,,630.8,701.04,709.92,-0.0393,-0.1356,-0.1464,11.25,783.12,618.96,164.16,-0.0789
